260753	0.112586	-17.276
260781	0.116222	-17.6276
260808	0.120225	-17.9681
260835	0.124424	-18.1549
260863	0.129316	-18.2977
260890	0.134361	-18.2428
260917	0.139661	-18.067
260945	0.145428	-17.7264
260972	0.151527	-17.3309
260999	0.157804	-16.6608
261026	0.164261	-15.9906
261054	0.171037	-15.2325
261081	0.177813	-14.2987
261108	0.184877	-13.4198
261136	0.192046	-12.431
261163	0.199761	-11.3434
261190	0.20766	-10.2887
261218	0.215976	-9.12415
261245	0.224547	-7.95959
261272	0.233488	-6.71814
261299	0.243335	-5.41077
261327	0.253386	-4.11438
261354	0.264101	-2.70813
261381	0.275314	-1.22498
261409	0.287197	0.302124
261436	0.299683	1.90613
261463	0.312829	3.57605
261490	0.327179	5.31189
261518	0.341935	7.0697
261545	0.357711	8.89343
261572	0.374992	10.7281
261600	0.39387	12.6178
261627	0.4159	14.5514
261654	0.440571	16.7706
261682	0.467813	19.4073
261709	0.495772	22.3297
261736	0.525286	25.351
261763	0.55804	28.548
261791	0.593739	32.0416
261818	0.632701	35.8649
261845	0.674977	40.0836
261873	0.719824	44.7968
261900	0.766523	49.9713
261927	0.814893	55.7611
261954	0.861361	62.1332
261982	0.903707	69.1205
262009	0.937943	76.6461
262036	0.961015	84.6222
262064	0.969541	92.8235
262091	0.96199	101.096
262118	0.939288	109.138
262146	0.9044	116.774
262173	0.861082	123.794
262200	0.813849	130.221
262227	0.76467	136.088
262255	0.71665	141.394
262282	0.670366	146.195
262309	0.627186	150.513
262337	0.586927	154.468
262364	0.549355	158.005
262391	0.515301	161.202
262418	0.4844	164.158
262446	0.455976	166.816
262473	0.429986	169.354
262500	0.406265	171.694
262528	0.384398	173.848
262555	0.364289	175.792
262582	0.345943	177.649
262610	0.328918	179.407
262637	0.313141	181.005
262664	0.298803	182.51
262691	0.285633	183.928
262719	0.273449	185.323
262746	0.261924	186.531
262773	0.251453	187.729
262801	0.242002	188.828
262828	0.233061	189.915
262855	0.225277	190.926
262883	0.217957	191.926
262910	0.211146	192.936
262937	0.20509	193.969
262964	0.199146	194.98
262992	0.193598	196.068
263019	0.188329	197.155
263046	0.183465	198.221
263074	0.178287	199.297
263101	0.173573	200.363
263128	0.168881	201.33
263156	0.164545	202.297
263183	0.160444	203.22
263210	0.156548	204.066
263237	0.152946	204.89
263265	0.149655	205.856
263292	0.14677	206.516
263319	0.14394	207.405
263347	0.141339	208.284
263374	0.138762	209.152
263401	0.136428	209.998
263428	0.134032	210.943
263456	0.131853	211.822
263483	0.129821	212.679
263510	0.128088	213.591
263538	0.126004	214.47
263565	0.124447	215.349
263592	0.122986	216.227
263620	0.121493	217.172
263647	0.120177	218.106
263674	0.118961	219.095
263701	0.117729	220.193
263729	0.116513	221.259
263756	0.115516	222.27
263783	0.114415	223.412
263811	0.113482	224.5
263838	0.112505	225.665
263865	0.111456	226.84
263892	0.110576	228.038
263920	0.109499	229.202
263947	0.108712	230.477
263974	0.107925	231.718
264002	0.107148	233.015
264029	0.106261	234.223
264056	0.105348	235.552
264084	0.104485	236.882
264111	0.103598	238.167
264138	0.102823	239.496
264165	0.102081	240.749
264193	0.10113	242.144
264220	0.10042	243.364
264247	0.0995851	244.748
264275	0.0989413	246
264302	0.0982285	247.352
264329	0.0976968	248.703
264356	0.0969839	250.153
264384	0.0965095	251.537
264411	0.0959468	252.889
264438	0.0953221	254.372
264466	0.0947714	255.679
264493	0.0940704	257.25
264520	0.0935507	258.69
264548	0.0929475	260.316
264575	0.0922704	261.656
264602	0.0914478	263.117
264629	0.0908923	264.732
264657	0.0901914	266.083
264684	0.0894666	267.698
264711	0.0890803	269.094
264739	0.0879264	-89.4232
264766	0.0873423	-87.8742
264793	0.0864911	-86.5119
264820	0.0858998	-85.0177
264848	0.0853205	-83.4687
264875	0.0842667	-82.2052
264902	0.0835419	-80.755
264930	0.0830102	-79.2719
264957	0.0822735	-77.8217
264984	0.0815153	-76.3495
265012	0.0807929	-75.0312
265039	0.0800967	-73.4821
265066	0.0794315	-72.2187
265093	0.0787091	-70.7465
265121	0.0779057	-69.1974
265148	0.0773191	-67.956
265175	0.0764251	-66.5607
265203	0.0757337	-65.2204
265230	0.0749683	-63.88
265257	0.0744247	-62.4848
265285	0.0736523	-61.1554
265312	0.073061	-59.8041
265339	0.07236	-58.3979
265366	0.0715375	-57.1784
265394	0.0711203	-56.0028
265421	0.0704336	-54.4977
265448	0.0698614	-53.3991
265476	0.0692201	-52.0148
265503	0.0686431	-50.7953
265530	0.0684476	-49.6857
265558	0.0678492	-48.3454
265585	0.067153	-46.9391
265612	0.0668931	-45.6098
265639	0.0664973	-44.2255
265667	0.0657463	-42.7863
265694	0.0652766	-41.424
265721	0.0647593	-40.1386
265749	0.064075	-38.6884
265776	0.0634885	-37.1173
265803	0.0628543	-35.9198
265830	0.062139	-34.5465
265858	0.0615215	-33.349
265885	0.0610423	-31.8878
265912	0.0604105	-30.6464
265940	0.0597286	-29.2072
265967	0.0590611	-28.0756
265994	0.0583839	-26.6913
266022	0.0578451	-25.4938
266049	0.0569844	-24.3073
266076	0.0564432	-23.0988
266103	0.0560117	-21.9782
266131	0.0553131	-20.8026
266158	0.05476	-19.4733
266185	0.0539637	-18.3307
266213	0.0535154	-17.1002
266240	0.0527334	-16.1774
266267	0.0522327	-14.9799
266294	0.0515938	-13.8593
266322	0.0510478	-12.8046
266349	0.0507379	-11.8048
266376	0.0500274	-10.5963
266404	0.0494671	-9.12417
266431	0.0489545	-8.23427
266458	0.0483203	-7.04775
266486	0.0478339	-5.92715
266513	0.047226	-4.82851
266540	0.0465417	-3.75185
266567	0.0458455	-2.69717
266595	0.0453472	-1.59853
266622	0.0447321	-0.675681
266649	0.0441027	0.335062
266677	0.043788	1.47764
266704	0.0431466	2.09287
266731	0.0424433	3.36729
266758	0.0419283	4.36704
266786	0.0415039	5.25694
266813	0.0408411	6.37754
266840	0.0400877	7.15757
266868	0.0394917	7.9376
266895	0.0391436	8.93736
266922	0.0385213	9.86021
266950	0.0379133	10.5853
266977	0.0373745	11.629
267004	0.0367641	12.3431
267031	0.0362825	13.2989
267059	0.035789	14.1119
267086	0.0352073	15.2765
267113	0.0347114	15.683
267141	0.0340581	16.3861
267168	0.0336361	17.3639
267195	0.0330329	18.1219
267222	0.0326824	18.869
267250	0.0321078	19.638
267277	0.0317287	20.1324
267304	0.0309372	21.1322
267332	0.0303078	21.6046
267359	0.0298786	22.1759
267386	0.0292134	22.9999
267414	0.0287271	23.8568
267441	0.0283027	24.3402
267468	0.0276732	25.0653
267495	0.0272465	25.4498
267523	0.0266409	25.7464
267550	0.0261188	26.2518
267577	0.0255418	27.2296
267605	0.0250435	27.4713
267632	0.0243497	28.2293
267659	0.0238657	28.548
267687	0.0232053	28.2513
267714	0.0226331	28.9105
267741	0.0222135	29.2731
267768	0.0214553	29.317
267796	0.0211	29.2401
267823	0.0203037	29.6356
267850	0.0200057	29.7564
267878	0.0193906	29.2731
267905	0.0189281	29.2621
267932	0.0185227	28.8666
267960	0.0178456	28.5809
267987	0.0174332	28.1854
268014	0.016923	27.2406
268041	0.0165701	26.5704
268069	0.0162411	25.8893
268096	0.0158429	25.6146
268123	0.0154877	24.2303
268151	0.0151658	23.5711
268178	0.0149226	21.5497
268205	0.0145054	20.6598
268232	0.014267	19.1766
268260	0.0140285	17.6825
268287	0.0138736	16.1444
268314	0.0139451	15.4193
268342	0.0137115	13.1012
268369	0.0134397	12.2333
268396	0.0135159	10.2557
268424	0.0136209	9.24497
268451	0.0135541	7.81675
268478	0.013659	6.22373
268505	0.0136161	5.10313
268533	0.0139451	4.68565
268560	0.0139809	3.2794
